FOODID	ORIGFDNM	ENGFDNAM	LANGUALCODES	REMARKS
11654	BEANS,PINTO,MATURE SEEDS,SPROUTED,CKD,BLD,DRND,WO/SALT	Beans, pinto, mature seeds, sprouted, cooked, boiled, drained, without salt	A0152 A0831 A1281 B1368 C0102 E0150 F0014 G0015 H0001 J0001 K0003 M0001 N0001 P0024 P0078 R0001 Z0052	
11653	BEANS,PINTO,MATURE SEEDS,SPROUTED,RAW	Beans, pinto, mature seeds, sprouted, raw	A0152 A0831 A1281 B1368 C0102 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0052	
16145	BEANS,RED,KIDNEY,MATURE SEEDS,CND,DRND SOL	Beans, red, kidney, mature seeds, canned, drained solids	A0152 A0831 A1286 B1659 C0183 E0150 F0014 G0003 H0367 J0123 K0003 M0194 N0001 P0024 R0001 Z0052 Z0219	
11050	BEANS,SHELLIE,CND,SOL & LIQUIDS	Beans, shellie, canned, solids and liquids	A0152 A0831 A1281 B1753 C0117 E0150 F0014 G0003 H0367 J0123 K0017 M0194 N0001 P0024 R0001 Z0220	
16346	BEANS,SML WHITE,MATURE SEEDS,CKD,BLD,W/SALT	Beans, small white, mature seeds, cooked, boiled, with salt	A0152 A0831 A1286 B1999 C0133 E0150 F0014 G0014 H0259 H0367 J0001 K0003 M0001 N0001 P0024 R0001 Z0052	
16046	BEANS,SML WHITE,MATURE SEEDS,CKD,BLD,WO/SALT	Beans, small white, mature seeds, cooked, boiled, without salt	A0152 A0831 A1286 B1999 C0133 E0150 F0014 G0014 H0259 J0001 K0003 M0001 N0001 P0024 P0078 R0001 Z0052	
16045	BEANS,SML WHITE,MATURE SEEDS,RAW	Beans, small white, mature seeds, raw	A0152 A0831 A1286 B1999 C0133 E0150 F0001 G0003 H0138 J0116 K0003 M0001 N0001 P0024 R0001 Z0052	
11058	BEANS,SNAP,CND,ALL STYLES,SEASONED,SOL&LIQUIDS	Beans, snap, canned, all styles, seasoned, solids and liquids	A0152 A0826 A1281 B1371 C0169 E0151 F0014 G0003 H0227 H0367 J0123 K0017 M0194 N0001 P0024 R0001 Z0220	
11052	BEANS,SNAP,GREEN,RAW	Beans, snap, green, raw	A0152 A0826 A1281 B1371 C0169 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
11054	BEANS,SNAP,GRN VAR,CND,REG PK,SOL&LIQUIDS	Beans, snap, green variety, canned, regular pack, solids and liquids	A0152 A0826 A1281 B1371 C0169 E0151 F0014 G0003 H0367 J0123 K0017 M0194 N0001 P0024 R0001 Z0220	
11723	BEANS,SNAP,GRN,CKD,BLD,DRND,W/SALT	Beans, snap, green, cooked, boiled, drained, with salt	A0152 A0826 A1281 B1371 C0169 E0151 F0014 G0015 H0367 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
11053	BEANS,SNAP,GRN,CKD,BLD,DRND,WO/SALT	Beans, snap, green, cooked, boiled, drained, without salt	A0152 A0826 A1281 B1371 C0169 E0151 F0014 G0015 H0001 J0001 K0003 M0001 N0001 P0024 P0078 R0001 Z0001	
11729	BEANS,SNAP,GRN,CND,NO SALT,DRND SOL	Beans, snap, green, canned, no salt added, drained solids	A0152 A0826 A1281 B1371 C0169 E0151 F0014 G0003 H0001 J0123 K0003 M0194 N0001 P0024 P0035 P0078 R0001 Z0219	
11726	BEANS,SNAP,GRN,CND,NO SALT,SOL&LIQUIDS	Beans, snap, green, canned, no salt added, solids and liquids	A0152 A0826 A1281 B1371 C0169 E0151 F0014 G0003 H0001 J0123 K0017 M0194 N0001 P0024 P0035 P0078 R0001 Z0220	
11056	BEANS,SNAP,GRN,CND,REG PK,DRND SOL	Beans, snap, green, canned, regular pack, drained solids	A0152 A0826 A1281 B1371 C0169 E0151 F0014 G0003 H0367 J0123 K0017 M0194 N0001 P0024 R0001 Z0219	
11062	BEANS,SNAP,GRN,FRZ,ALL STYLES,MICROWAVED	Beans, snap, green, frozen, all styles, microwaved	A0152 A0826 A1281 B1371 C0169 E0151 F0014 G0011 H0241 J0001 K0003 M0001 N0001 P0024 P0078 R0001 Z0001	
11060	BEANS,SNAP,GRN,FRZ,ALL STYLES,UNPREP	Beans, snap, green, frozen, all styles, unprepared	A0152 A0826 A1281 B1371 C0169 E0151 F0018 G0015 H0003 J0136 K0003 M0001 N0001 P0024 R0001 Z0001	
11061	BEANS,SNAP,GRN,FRZ,CKD,BLD,DRND WO/SALT	Beans, snap, green, frozen, cooked, boiled, drained without salt	A0152 A0826 A1281 B1371 C0169 E0151 F0014 G0015 H0241 J0001 K0003 M0001 N0001 P0024 P0078 R0001 Z0001	
11731	BEANS,SNAP,GRN,FRZ,CKD,BLD,DRND,W/SALT	Beans, snap, green, frozen, cooked, boiled, drained, with salt	A0152 A0826 A1281 B1371 C0169 E0151 F0014 G0015 H0241 H0367 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
11063	BEANS,SNAP,GRN,MICROWAVED	Beans, snap, green, microwaved	A0152 A0826 A1281 B1371 C0169 E0151 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024 P0078 R0001 Z0001	
11725	BEANS,SNAP,YEL,CKD,BLD,DRND,W/SALT	Beans, snap, yellow, cooked, boiled, drained, with salt	A0152 A0826 A1281 B1351 C0169 E0151 F0014 G0015 H0367 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
11724	BEANS,SNAP,YEL,CKD,BLD,DRND,WO/SALT	Beans, snap, yellow, cooked, boiled, drained, without salt	A0152 A0826 A1281 B1351 C0169 E0151 F0014 G0015 H0001 J0001 K0003 M0001 N0001 P0024 P0078 R0001 Z0001	
11933	BEANS,SNAP,YEL,CND,NO SALT,DRND SOL	Beans, snap, yellow, canned, no salt added, drained solids	A0152 A0826 A1281 B1351 C0169 E0151 F0014 G0003 H0001 J0123 K0003 M0194 N0001 P0024 P0035 P0078 R0001 Z0219	
11728	BEANS,SNAP,YEL,CND,NO SALT,SOL&LIQUIDS	Beans, snap, yellow, canned, no salt added, solids and liquids	A0152 A0826 A1281 B1351 C0169 E0151 F0014 G0003 H0001 J0123 K0017 M0194 N0001 P0024 P0035 P0078 R0001 Z0220	
11932	BEANS,SNAP,YEL,CND,REG PK,DRND SOL	Beans, snap, yellow, canned, regular pack, drained solids	A0152 A0826 A1281 B1351 C0169 E0151 F0014 G0003 H0367 J0123 K0003 M0194 N0001 P0024 R0001 Z0219	
11727	BEANS,SNAP,YEL,CND,REG PK,SOL&LIQUIDS	Beans, snap, yellow, canned, regular pack, solids and liquids	A0152 A0826 A1281 B1351 C0169 E0151 F0014 G0003 H0367 J0123 K0017 M0001 N0001 P0024 R0001 Z0220	
11730	BEANS,SNAP,YEL,FRZ,ALL STYLES,UNPREP	Beans, snap, yellow, frozen, all styles, unprepared	A0152 A0826 A1281 B1351 C0169 E0151 F0018 G0003 H0003 J0136 K0003 M0001 N0001 P0024 R0001 Z0001	
11733	BEANS,SNAP,YEL,FRZ,CKD,BLD,DRND,W/SALT	Beans, snap, yellow, frozen, cooked, boiled, drained, with salt	A0152 A0826 A1281 B1351 C0169 E0151 F0014 G0015 H0241 H0367 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
11732	BEANS,SNAP,YEL,FRZ,CKD,BLD,DRND,WO/SALT	Beans, snap, yellow, frozen, cooked, boiled, drained, without salt	A0152 A0826 A1281 B1351 C0169 E0151 F0014 G0015 H0241 J0001 K0003 M0001 N0001 P0024 P0078 R0001 Z0001	
11722	BEANS,SNAP,YELLOW,RAW	Beans, snap, yellow, raw	A0152 A0826 A1281 B1351 C0169 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
16350	BEANS,WHITE,MATURE SEEDS,CKD,BLD,W/ SALT	Beans, white, mature seeds, cooked, boiled, with salt	A0152 A0831 A1286 B1999 C0133 E0150 F0014 G0014 H0259 H0367 J0001 K0003 M0001 N0001 P0024 R0001 Z0052	
16050	BEANS,WHITE,MATURE SEEDS,CKD,BLD,WO/SALT	Beans, white, mature seeds, cooked, boiled, without salt	A0152 A0831 A1286 B1999 C0133 E0150 F0014 G0014 H0259 J0001 K0003 M0001 N0001 P0024 P0078 R0001 Z0052	
16051	BEANS,WHITE,MATURE SEEDS,CND	Beans, white, mature seeds, canned	A0152 A0831 A1286 B1999 C0133 E0150 F0014 G0003 H0259 H0367 J0123 K0017 M0194 N0001 P0024 R0001 Z0052	
16049	BEANS,WHITE,MATURE SEEDS,RAW	Beans, white, mature seeds, raw	A0152 A0831 A1286 B1999 C0133 E0150 F0001 G0003 H0138 J0116 K0003 M0001 N0001 P0024 R0001 Z0052	
16348	BEANS,YEL,MATURE SEEDS,CKD,BLD,W/SALT	Beans, yellow, mature seeds, cooked, boiled, with salt	A0152 A0831 A1286 B1999 C0133 E0150 F0014 G0014 H0259 H0367 J0001 K0003 M0001 N0001 P0024 R0001 Z0052	
16048	BEANS,YEL,MATURE SEEDS,CKD,BLD,WO/SALT	Beans, yellow, mature seeds, cooked, boiled, without salt	A0152 A0831 A1286 B1999 C0133 E0150 F0014 G0014 H0259 J0001 K0003 M0001 N0001 P0024 P0078 R0001 Z0052	
16047	BEANS,YEL,MATURE SEEDS,RAW	Beans, yellow, mature seeds, raw	A0152 A0831 A1286 B1999 C0133 E0150 F0001 G0003 H0138 J0116 K0003 M0001 N0001 P0024 R0001 Z0052	
18993	BEAR NAKED,DOUBLE CHOC COOKIES	BEAR NAKED, Double Chocolate Cookies	A0203 A1288 A1331 B4319 C0133 E0140 F0014 G0003 H0124 H0138 H0186 H0229 H0231 H0263 H0283 H0297 H0319 H0338 H0351 H0757 J0116 K0003 M0001 N0001 P0024 R0413 Z0112	
18994	BEAR NAKED,FRUIT & NUT COOKIES	BEAR NAKED, Fruit & Nut Cookies	A0203 A1288 A1331 B1312 C0133 E0140 F0014 G0003 H0124 H0138 H0156 H0177 H0186 H0229 H0263 H0283 H0297 H0322 H0338 H0340 H0351 H0364 H0757 J0116 K0003 M0001 N0001 P0024 R0413 Z0112	
35007	BEAR,BLACK,MEAT (ALASKA NATIVE)	Bear, black, meat (Alaska Native)	A0150 A0794 A1294 B4468 C0175 E0150 F0001 G0003 H0001 J0001 K0003 M0001 N0001 P0024 P0268 R0415 Z0153	
35008	BEAR,POLAR,MEAT,RAW (ALASKA NATIVE)	Bear, polar, meat, raw (Alaska Native)	A0150 A0794 A1294 B4469 C0175 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 P0268 R0415 Z0153	
12077	BEECHNUTS,DRIED	Nuts, beechnuts, dried	A0260 A0823 A1282 B1543 C0155 E0150 F0001 G0003 H0138 J0116 K0003 M0001 N0001 P0024 R0001 Z0001	
23491	BEEF COMP,LN,1/8" FAT,CHOIC,CKD	Beef composite, separable lean only, trimmed to 1/8" fat, choice, cooked	A0150 A0794 A1283 B1161 C0270 E0152 F0022 G0001 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0010 Z0047 Z0252	
19002	BEEF JERKY,CHOPD&FORMED	Snacks, beef jerky, chopped and formed	A0279 A0797 A1293 B1161 C0270 E0147 F0003 G0003 H0138 H0227 H0367 J0116 K0003 M0001 N0001 P0024 R0001 Z0001	
22402	BEEF MACARONI W/ TOMATO SAU,FRZ ENTREE,RED FAT	Beef macaroni with tomato sauce, frozen entree, reduced fat	A0220 A1204 A1292 B1079 C0208 E0108 F0014 G0001 H0194 H0229 H0259 H0350 H0367 H0763 J0136 K0003 M0001 N0001 P0024 P0040 R0413 Z0112	
22529	BEEF POT PIE,FRZ ENTREE,PREP	Beef Pot Pie, frozen entree, prepared	A0100 A1292 A1296 B0001 C0001 E0147 F0014 G0001 H0117 H0207 H0212 H0241 H0263 H0319 H0763 J0001 K0003 M0001 N0001 P0024 R0001 Z0112	
07956	BEEF SAUSAGE,FRSH,CKD	Beef sausage, fresh, cooked	A0221 A0798 A1277 B1161 C0268 E0147 F0014 G0001 H0151 H0367 J0001 K0003 M0001 N0001 P0024 R0001 Z0112	
07954	BEEF SAUSAGE,PRE-COOKED	Beef sausage, pre-cooked	A0221 A0798 A1277 B1161 C0268 E0147 F0018 G0001 H0151 H0367 J0001 K0003 M0001 N0001 P0024 R0001 Z0112	
22905	BEEF STEW,CANNED ENTREE	Beef stew, canned entree	A0172 A0799 A1292 B1161 C0268 E0138 F0014 G0003 H0212 H0229 J0123 K0003 M0194 N0001 P0024 R0001 Z0112	
13411	Beef, bottom round, roast,lean only, 0" fat, choice, roasted	Beef, round, bottom round, roast, separable lean only, trimmed to 0" fat, choice, cooked, roasted	A0150 A1283 B1161 C0270 E0150 F0014 G0005 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0010 Z0024 Z0106	
13980	BEEF, CHUCK, SHORT RIBS, BNL, 0" FAT, CHOICE, CKED, BR	Beef, chuck, short ribs, boneless, separable lean only, trimmed to 0" fat, choice, cooked, braised	A0150 A0794 A1283 B1161 C0270 E0152 F0022 G0019 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0010 Z0023 Z0106	
23386	Beef, ln, top ln stk, bneless lip-on, 1/8" fat all grdes raw	Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8" fat, all grades, raw	A0150 A0794 A1283 B1161 C0270 E0152 F0022 G0019 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0031 Z0053 Z0252	
13943	Beef, shoulder steak, boneless, lean only, 0", choice, grill	Beef, shoulder steak, boneless, separable lean only, trimmed to 0" fat, choice, cooked, grilled	A0150 A0794 A1283 B1161 C0270 E0152 F0014 G0019 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0106	
13327	BEEF, VAR MEATS&BY-PRODUCTS, LIVER, CKD, PAN-FRIED	Beef, variety meats and by-products, liver, cooked, pan-fried	A0150 A0796 A1283 B1161 C0176 E0151 F0014 G0024 H0001 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
23304	BEEF,AU,IMP,WGU,TDLN STK/RST,BNLES,LN & FAT, MRB SCR 4/5,RAW	Beef, Australian, imported, Wagyu, loin, tenderloin steak/roast, boneless, separable lean and fat, Aust. marble score 4/5, raw	A0150 A0794 A1283 B1161 C0269 E0152 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0117 Z0217	
23323	BEEF,AU,IMP,WGU,TNLN, STK/RST,BNLESS,LN & FAT, MRB SCR 9,RAW	Beef, Australian, imported, Wagyu, loin, tenderloin steak/roast, boneless, separable lean and fat, Aust. marble score 9, raw	A0150 A0794 A1283 B1161 C0269 E0152 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0117 Z0217	
23308	BEEF,AUS,IMP,GRSS-FD,BTTM RND STK/RST,BNLESS,LN,RAW	Beef, Australian, imported, grass-fed, round, bottom round steak/roast, boneless, separable lean only, raw	A0150 A0794 A1283 B1161 C0270 E0152 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0117 Z0024 Z0208	
23316	BEEF,AUS,IMP,GRSS-FD,RBEYE STK/RST LIP-ON,BNLESS,LN&FAT,RAW	Beef, Australian, imported, grass-fed, rib, ribeye steak/roast lip-on, boneless, separable lean and fat, raw	A0150 A0794 A1283 B1161 C0269 E0152 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0117 Z0023 Z0208	
23309	BEEF,AUS,IMP,GRSS-FD,RD,TP RND CAP-OFF STK/RST,BNLESS,LN,RAW	Beef, Australian, imported, grass-fed, round, top round cap-off steak/roast, boneless, separable lean only, raw	A0150 A0794 A1283 B1161 C0270 E0152 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0117 Z0024 Z0208	
23307	BEEF,AUS,IMP,GRSS-FD,RIBEYE STK/RST LIP-ON,BNLESS,LN,RAW	Beef, Australian, imported, grass-fed, rib, ribeye steak/roast lip-on, boneless, separable lean only, raw	A0150 A0794 A1283 B1161 C0270 E0152 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0117 Z0023 Z0208	
23306	BEEF,AUS,IMP,GRSS-FD,TOP SIRLN CP-OFF STK/RST,BNLESS,LN,RAW	Beef, Australian, imported, grass-fed, loin, top sirloin cap-off steak/roast, boneless, separable lean only, raw	A0150 A0794 A1283 B1161 C0270 E0152 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0117 Z0027 Z0208	
23318	BEEF,AUS,IMP,GRSS-FD,TP RNDCAP-OFF STK/RST,BNLESS,LN&FAT,RAW	Beef, Australian, imported, grass-fed, round, top round cap-off steak/roast, boneless, separable lean and fat, raw	A0150 A0794 A1283 B1161 C0269 E0152 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0117 Z0024 Z0208	
23315	BEEF,AUS,IMP,GRSS-FD,TP SIRLN CP-OFFSTK/RST,BNLES,LN&FAT,RAW	Beef, Australian, imported, grass-fed, loin, top sirloin cap-off steak/roast, boneless, separable lean and fat, raw	A0150 A0794 A1283 B1161 C0269 E0152 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0117 Z0027 Z0208	
23305	BEEF,AUS,IMP,GRSS-FED, TOP LOIN STK/RST,BNLESS,LN FAT,RAW	Beef, Australian, imported, grass-fed, loin, top loin steak/roast, boneless, separable lean and fat, raw	A0150 A0794 A1283 B1161 C0269 E0152 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0117 Z0031 Z0208	
23317	BEEF,AUS,IMP,GRSS-FED,BTTM RND STK/RST,BNLESS,LN&FAT,RAW	Beef, Australian, imported, grass-fed, round, bottom round steak/roast, boneless, separable lean and fat, raw	A0150 A0794 A1283 B1161 C0269 E0152 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0117 Z0024 Z0208	
23294	BEEF,AUS,IMP,GRSS-FED,LOIN,TENDERLN STK/RST,BNLESS,RAW	Beef, Australian, imported, grass-fed, loin, tenderloin steak/roast, boneless, separable lean only, raw	A0150 A0794 A1283 B1161 C0270 E0152 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0117 Z0208 Z0217	
23302	BEEF,AUS,IMP,GRSS-FED,TNDERLN STK/RST,BNLESS,LN&FAT,RAW	Beef, Australian, imported, grass-fed, loin, tenderloin steak/roast, boneless, separable lean and fat, raw	A0150 A0794 A1283 B1161 C0269 E0152 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0117 Z0208 Z0217	
23303	BEEF,AUS,IMP,GRSS-FED,TOP LOIN STK/RST,BNLESS,LN,RAW	Beef, Australian, imported, grass-fed, loin, top loin steak/roast, boneless, separable lean only, raw	A0150 A0794 A1283 B1161 C0270 E0152 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0117 Z0031 Z0208	
23298	BEEF,AUS,IMP,WAGYU,EXTERNAL FAT,AUST. MARBLE SCORE 4/5,RAW	Beef, Australian, imported, Wagyu, external fat, Aust. marble score 4/5, raw	A0150 A0810 A1283 B1161 C0253 E0151 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0117 Z0001	
23310	BEEF,AUS,IMP,WGU,LOIN,TENLN STK/RST,BNLESS,LN, MRB SCR 9,RAW	Beef, Australian, imported, Wagyu, loin, tenderloin steak/roast, boneless, separable lean only, Aust. marble score 9, raw	A0150 A0794 A1283 B1161 C0270 E0152 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0117 Z0217	
23314	BEEF,AUS,IMP,WGU,SML END RIB STK/RST,BNLESS,MRB SCR 9,RAW	Beef, Australian, imported, Wagyu, rib, small end rib steak/roast, boneless, separable lean only, Aust. marble score 9, raw	A0150 A0794 A1283 B1161 C0270 E0152 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0117 Z0023	
23321	BEEF,AUS,IMP,WGU,SMLEDRIB STK/RST,BNLES,LN&FAT,MRBSCR4/5,RAW	Beef, Australian, imported, Wagyu, rib, small end rib steak/roast, boneless, separable lean and fat, Aust. marble score 4/5, raw	A0150 A0794 A1283 B1161 C0269 E0152 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0117 Z0023	
23322	BEEF,AUS,IMP,WGU,SMLEDRIB STK/RST,BNLESS,LN&FAT,MRB SCR9,RAW	Beef, Australian, imported, Wagyu, rib, small end rib steak/roast, boneless, separable lean and fat, Aust. marble score 9, raw	A0150 A0794 A1283 B1161 C0269 E0152 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0117 Z0023	
23313	BEEF,AUS,IMP,WGU,SMLENDRIB STK/RST,BNLESS, MRB SCR 4/5,RAW	Beef, Australian, imported, Wagyu, rib, small end rib steak/roast, boneless, separable lean only, Aust. marble score 4/5, raw	A0150 A0794 A1283 B1161 C0270 E0152 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0117 Z0023	
23295	BEEF,AUS,IMP,WGU,TENLN STK/RST,BNLESS,LN,MRB SCR 4/5,RAW	Beef, Australian, imported, Wagyu, loin, tenderloin steak/roast, boneless, separable lean only, Aust. marble score 4/5, raw	A0150 A0794 A1283 B1161 C0270 E0152 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0117 Z0217	
23311	BEEF,AUS,IMP,WGU,TOP LN STK/RST,BNLESS,LN,MRB SCR 4/5,RAW	Beef, Australian, imported, Wagyu, loin, top loin steak/roast, boneless, separable lean only, Aust. marble score 4/5, raw	A0150 A0794 A1283 B1161 C0270 E0152 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0117 Z0027	
23319	BEEF,AUS,IMP,WGU,TP LN STK/RST,BNLES,LN & FAT,MRB SCR4/5,RAW	Beef, Australian, imported, Wagyu, loin, top loin steak/roast, boneless, separable lean and fat, Aust. marble score 4/5, raw	A0150 A0794 A1283 B1161 C0269 E0152 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0117 Z0031	
23312	BEEF,AUS,IMP,WGU,TP LN STK/RST,BNLESS,LN,MARBLE SCORE 9,RAW	Beef, Australian, imported, Wagyu, loin, top loin steak/roast, boneless, separable lean only, Aust. marble score 9, raw	A0150 A0794 A1283 B1161 C0270 E0152 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0117 Z0031	
23320	BEEF,AUS,IMP,WGU,TP LN STK/RST,LN & FAT,MARBLE SCORE9,RAW	Beef, Australian, imported, Wagyu, loin, top loin steak/roast, separable lean and fat, Aust. marble score 9, raw	A0150 A0794 A1283 B1161 C0269 E0152 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0117 Z0031	
23300	BEEF,AUST,IMP,WAGYU,EXTERNAL FAT,AUST. MARBLE SCORE 9,RAW	Beef, Australian, imported, Wagyu, external fat, Aust. marble score 9, raw	A0150 A0810 A1283 B1161 C0253 E0151 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0117 Z0001	
23299	BEEF,AUST,IMP,WAGYU,SEAM FAT,AUST. MARBLE SCORE 4/5,RAW	Beef, Australian, imported, Wagyu, seam fat, Aust. marble score 4/5, raw	A0150 A0810 A1283 B1161 C0253 E0151 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0117 Z0001	
23296	BEEF,AUSTRALIAN,IMP,GRASS-FED,EXTERNAL FAT,RAW	Beef, Australian, imported, grass-fed,  external fat, raw	A0150 A0810 A1283 B1161 C0253 E0151 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0117 Z0292	
23293	BEEF,AUSTRALIAN,IMP,GRASS-FED,GROUND,85% LN / 15% FAT,RAW	Beef, Australian, imported, grass-fed, ground, 85% lean / 15% fat, raw	A0150 A0794 A1283 B1161 C0269 E0136 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0117 Z0018 Z0292	
23297	BEEF,AUSTRALIAN,IMP,GRASS-FED,SEAM FAT,RAW	Beef, Australian, imported, grass-fed, seam fat, raw	A0150 A0810 A1283 B1161 C0253 E0151 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0117 Z0292	
23301	BEEF,AUSTRALIAN,IMP,WAGYU,SEAM FAT,AUST. MARBLE SCORE 9,RAW	Beef, Australian, imported, Wagyu, seam fat, Aust. marble score 9, raw	A0150 A0810 A1283 B1161 C0253 E0151 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0117 Z0001	
43384	BEEF,BOLOGNA,RED NA	Beef, bologna, reduced sodium	A0221 A0798 A1283 B1161 C0269 E0147 F0014 G0003 H0172 H0227 J0131 K0003 M0001 N0001 P0024 P0154 R0001 Z0112	
13596	BEEF,BRISKET,FLAT HALF,BNLESS LN,0" FAT,ALL CHOICE,RAW	Beef, brisket, flat half, boneless, separable lean only, trimmed to 0" fat, choice, raw	A0150 A0794 A1283 B1161 C0270 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0010 Z0020 Z0106	
13595	BEEF,BRISKET,FLAT HALF,BNLESS LN,0" FAT,ALL GRDS,RAW	Beef, brisket, flat half, boneless separable lean only, trimmed to 0" fat, all grades, raw	A0150 A0794 A1283 B1161 C0270 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0020 Z0053 Z0106	
13904	BEEF,BRISKET,FLAT HALF,BNLESS,LN & FAT,0" FAT,ALL GRDS,RAW	Beef, brisket, flat half, boneless, separable lean and fat, trimmed to 0" fat, all grades, raw	A0150 A0794 A1283 B1161 C0269 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0020 Z0053 Z0106	
13975	BEEF,BRISKET,FLAT HALF,BNLESS,LN & FAT,0" FAT,CHOIC,RAW	Beef, brisket, flat half, boneless, separable lean and fat, trimmed to 0" fat, choice, raw	A0150 A0794 A1283 B1161 C0269 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0010 Z0020 Z0106	
13983	BEEF,BRISKET,FLAT HALF,BNLESS,LN & FAT,0" FAT,SEL,RAW	Beef, brisket, flat half, boneless, separable lean and fat, trimmed to 0" fat, select, raw	A0150 A0794 A1283 B1161 C0269 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0011 Z0020 Z0106	
13597	BEEF,BRISKET,FLAT HALF,BNLESS,LN,0" FAT,SEL,RAW	Beef, brisket, flat half, boneless, separable lean only, trimmed to 0" fat, select, raw	A0150 A0794 A1283 B1161 C0270 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0011 Z0020 Z0106	
13165	BEEF,BRISKET,FLAT HALF,LN & FAT,0" FAT,CHOIC,CKD,BRSD	Beef, brisket, flat half, separable lean and fat, trimmed to 0" fat, choice, cooked, braised	A0150 A0794 A1283 B1161 C0269 E0152 F0014 G0019 H0001 J0001 K0003 M0001 N0001 P0024 R0001 Z0009 Z0024 Z0106	
13950	BEEF,BRISKET,FLAT HALF,LN & FAT,0" FAT,SEL,CKD,BRSD	Beef, brisket, flat half, separable lean and fat, trimmed to 0" fat, select, cooked, braised	A0150 A0794 A1283 B1161 C0269 E0152 F0014 G0019 H0001 J0001 K0003 M0001 N0001 P0024 R0001 Z0106	
23660	BEEF,BRISKET,FLAT HALF,LN & FAT,1/8" FAT,CHOIC,CKD,BRSD	Beef, brisket, flat half, separable lean and fat, trimmed to 1/8" fat, choice, cooked, braised	A0150 A0794 A1283 B1161 C0269 E0152 F0014 G0019 H0001 J0001 K0003 M0001 N0001 P0024 R0001 Z0252	
23658	BEEF,BRISKET,FLAT HALF,LN & FAT,1/8" FAT,CHOIC,RAW	Beef, brisket, flat half, separable lean and fat, trimmed to 1/8" fat, choice, raw	A0150 A0794 A1283 B1161 C0269 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0252	
