FOODID	ORIGFDNM	ENGFDNAM	LANGUALCODES	REMARKS
1344	Svinekød, hakket, ca. 10% fedt, råt	Pork, minced, approx. 10% fat, raw	A0150 A0459 A0633 A0714 A0726 A0737 A0794 B1136 C0268 E0136 F0003 G0003 H0247 J0131 K0003 M0001 N0001 P0024 Z0186	
1345	Kalv og flæsk, hakket, råt	Veal and pork, minced, raw	A0150 A0459 A0633 A0714 A0726 A0737 A0794 B2242 C0125 E0147 F0003 G0003 H0003 J0131 K0001 M0001 N0001 P0024	
1346	Kalkun, kød, hakket, råt	Turkey, minced, raw	A0273 A0459 A0633 A0715 A0726 A0741 A0795 B1236 C0267 E0136 F0003 G0003 H0003 J0131 K0003 M0001 N0001 P0024	
1347	Kødpølse, fedtreduceret	Pork sausage, saveloy type, low fat	A0221 A0459 A0633 A0667 A0714 A0726 A0798 B1136 C0103 E0147 F0014 G0001 H0151 H0173 H0221 J0100 J0131 J0135 K0003 M0001 N0001 P0024 P0040	
1348	Vand, tappested, Københavns kommune	Water, tap, drinking, Copenhagen	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1349	Vand, tappested, Frederiksberg kommune	Water, tap, drinking, Frederiksberg	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1350	Vand, tappested, Frederikssund kommune	Water, tap, drinking, Frederikssund	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1351	Vand, tappested, Helsingør kommune	Water, tap, drinking, Elsinore	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1352	Vand, tappested, Køge kommune	Water, tap, drinking, Køge	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1353	Vand, tappested, Hillerød kommune	Water, tap, drinking, Hillerød	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1354	Vand, tappested, Holbæk kommune	Water, tap, drinking, Holbæk	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1355	Vand, tappested, Ringsted kommune	Water, tap, drinking, Ringsted	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1356	Vand, tappested, Slagelse kommune	Water, tap, drinking, Slagelse	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1357	Vand, tappested, Næstved kommune	Water, tap, drinking, Næstved	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1358	Vand, tappested, Nykøbing Falster kommune	Water, tap, drinking, Nykøbing Falster	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1359	Vand, tappested, Rønne kommune	Water, tap, drinking, Rønne	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1360	Vand, tappested, Odense kommune	Water, tap, drinking, Odense	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1361	Vand, tappested, Svendborg kommune	Water, tap, drinking, Svendborg	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1362	Vand, tappested, Haderslev kommune	Water, tap, drinking, Haderslev	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1363	Vand, tappested, Aabenraa kommune	Water, tap, drinking, Aabenraa	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1364	Vand, tappested, Ribe kommune	Water, tap, drinking, Ribe	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1365	Vand, tappested, Fredericia kommune	Water, tap, drinking, Fredericia	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1366	Vand, tappested, Horsens kommune	Water, tap, drinking, Horsens	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1367	Vand, tappested, Vejle kommune	Water, tap, drinking, Vejle	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1368	Vand, tappested, Thisted kommune	Water, tap, drinking, Thisted	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1369	Vand, tappested, Aalborg kommune	Water, tap, drinking, Aalborg	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1370	Vand, tappested, Hjørring kommune	Water, tap, drinking, Hjørring	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1371	Vand, tappested, Frederikshavn kommune	Water, tap, drinking, Frederikshavn	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1372	Vand, tappested, Århus kommune	Water, tap, drinking, Århus	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1373	Vand, tappested, Randers kommune	Water, tap, drinking, Randers	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1374	Vand, tappested, Esbjerg kommune	Water, tap, drinking, Esbjerg	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1375	Vand, tappested, Ringkøbing kommune	Water, tap, drinking, Ringkøbing	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1376	Vand, tappested, Viborg kommune	Water, tap, drinking, Viborg	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1377	Vand, tappested, Varde kommune	Water, tap, drinking, Varde	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1378	Vand, tappested, Herning kommune	Water, tap, drinking, Herning	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1379	Vand, tappested, Ballerup kommune	Water, tap, drinking, Ballerup	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1380	Vand, tappested, Gladsaxe kommune	Water, tap, drinking, Gladsaxe	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1381	Vand, tappested, Skagen kommune	Water, tap, drinking, Skagen	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1382	Vand, tappested, Brønderslev kommune	Water, tap, drinking, Brønderslev	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1383	Vand, tappested, Sæby kommune	Water, tap, drinking, Sæby	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1384	Vand, tappested, Farsø kommune	Water, tap, drinking, Farsø	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1385	Vand, tappested, Hobro kommune	Water, tap, drinking, Hobro	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1386	Vand, tappested, Lyngby Taarbæk kommune	Water, tap, drinking, Lyngby Taarbæk	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1387	Vand, tappested, Gentofte kommune	Water, tap, drinking, Gentofte	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1388	Vand, tappested, Lemvig kommune	Water, tap, drinking, Lemvig	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1389	Vand, tappested, Holstebro kommune	Water, tap, drinking, Holstebro	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1390	Vand, tappested, Videbæk kommune	Water, tap, drinking, Videbæk	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1391	Vand, tappested, Grindsted kommune	Water, tap, drinking, Grindsted	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1392	Vand, tappested, Kolding kommune	Water, tap, drinking, Kolding	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1393	Vand, tappested, Tønder kommune	Water, tap, drinking, Tønder	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1394	Vand, tappested, Sønderborg kommune	Water, tap, drinking, Sønderborg	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1395	Vand, tappested, Ærøskøbing kommune	Water, tap, drinking, Ærøskøbing	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1396	Vand, tappested, Faaborg kommune	Water, tap, drinking, Faaborg	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1397	Vand, tappested, Middelfart kommune	Water, tap, drinking, Middelfart	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1398	Vand, tappested, Nyborg kommune	Water, tap, drinking, Nyborg	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1399	Vand, tappested, Korsør kommune	Water, tap, drinking, Korsør	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1400	Vand, tappested, Skælskør kommune	Water, tap, drinking, Skælskør	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1401	Vand, tappested, Kalundborg kommune	Water, tap, drinking, Kalundborg	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1402	Vand, tappested, Samsø kommune	Water, tap, drinking, Samsø	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1403	Vand, tappested, Roskilde kommune	Water, tap, drinking, Roskilde	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1404	Vand, tappested, Vordingborg kommune	Water, tap, drinking, Vordingborg	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1405	Vand, tappested, Nykøbing Rørvig kommune (Nykøbing Sjælland)	Water, tap, drinking, Nykøbing Rørvig (Nykøbing Sjælland)	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1406	Vand, tappested, Nakskov kommune	Water, tap, drinking, Nakskov	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1407	Vand, tappested, Læsø kommune	Water, tap, drinking, Læsø	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1408	Vand, tappested, Brande kommune	Water, tap, drinking, Brande	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1409	Vand, tappested, Silkeborg kommune	Water, tap, drinking, Silkeborg	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1410	Vand, tappested, Mørsø kommune	Water, tap, drinking, Morsø, average values	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1411	Sødmælk, økologisk	Milk, whole, organic, 3.5 % fat	A0148 A0452 A0626 A0719 A0724 A0740 A0780 B1201 C0235 E0123 F0018 G0003 H0306 J0131 J0135 K0003 M0001 N0001 P0024 P0128	
1412	Sødmælk, ikke økologisk, sommer	Milk, whole, 3.5% fat, not organic, summer	A0148 A0452 A0626 A0719 A0724 A0740 A0780 B1201 C0235 E0123 F0018 G0003 H0306 J0131 J0135 K0003 M0001 N0001 P0024	
1413	Sødmælk, ikke økologisk, vinter	Milk, whole, 3.5% fat, not organic, winter	A0148 A0452 A0626 A0719 A0724 A0740 A0780 B1201 C0235 E0123 F0018 G0003 H0306 J0131 J0135 K0003 M0001 N0001 P0024	
1414	Sødmælk, økologisk, sommer	Milk, whole, 3.5% fat, organic, summer	A0148 A0452 A0626 A0719 A0724 A0740 A0780 B1201 C0235 E0123 F0018 G0003 H0306 J0131 J0135 K0003 M0001 N0001 P0024 P0128	
1415	Sødmælk, økologisk, vinter	Milk, whole, 3.5% fat, organic, winter	A0148 A0452 A0626 A0719 A0724 A0740 A0780 B1201 C0235 E0123 F0018 G0003 H0306 J0131 J0135 K0003 M0001 N0001 P0024 P0128	
1416	Appelsinjuice, uspec.	Orange juice, average values	A0127 A0455 A0629 A0708 A0732 A0766 A0841 B1339 C0230 E0114 F0001 G0003 H0001 J0001 K0003 M0001 N0001 P0024	
1419	Hvidvin, uspec.	Wine, white, average values	A0299 A0465 A0639 A0662 A0712 A0734 A0849 B1329 C0140 E0123 F0003 G0003 H0232 J0100 J0104 K0003 M0130 N0040 P0024	
1420	Sødmælk, ikke økologisk	Milk, whole, 3.5% fat, not organic	A0148 A0452 A0626 A0719 A0724 A0740 A0780 B1201 C0235 E0123 F0018 G0003 H0306 J0131 J0135 K0003 M0001 N0001 P0024	
1421	Vand, tappested, Jylland, uspec.	Water, tap, drinking, Jutland, average values	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1422	Vand, tappested, Fyn, uspec.	Water, tap, drinking, Funen, average values	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1423	Vand, tappested, Sjælland, uspec.	Water, tap, drinking, Zealand, average values	A0229 A0465 A0639 A0709 A0734 A0844 B3323 C0005 E0123 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1430	Spædbørnsmad, modermælkserstatning, pulver	Infant formula, powder, not reconstituted	A0309 A0464 A0638 A0723 A0736 A0776 A0873 B1201 C0113 E0106 F0014 G0001 H0138 H0159 H0163 H0263 H0297 J0120 J0144 K0003 M0001 N0001 P0020	
1431	Spædbørnsmad, modermælkserstatning, højt jernindhold, pulver	Infant formula, high iron content, dry powder	A0309 A0464 A0638 A0723 A0736 A0776 A0873 B1201 C0113 E0106 F0014 G0001 H0138 H0159 H0163 H0181 H0263 H0297 J0120 J0144 K0003 M0001 N0001 P0020	
1432	Spædbørnsmad, modermælkserstatning, lavt jernindhold, pulver	Infant formula, low iron content, powder, not reconstituted	A0309 A0464 A0638 A0723 A0736 A0776 A0873 B1201 C0113 E0106 F0014 G0001 H0138 H0159 H0163 H0263 H0297 J0120 J0144 K0003 M0001 N0001 P0020	
1433	Spædbørnsmad, modermælkserstatning, lavt jernindhold, drikkeklar	Infant formula, low iron content, prepared from powder	A0309 A0464 A0638 A0723 A0736 A0776 A0873 B1201 C0113 E0123 F0014 G0001 H0159 H0163 H0263 H0297 J0120 K0003 M0001 N0001 P0020	
1434	Spædbørnsmad, grød med tilsat jern, pulver	Babyfood, cereal, with iron, pwder, not reconstituted	A0125 A0457 A0631 A0662 A0696 A0729 A0873 B1324 C0155 E0144 F0014 G0001 H0138 H0181 J0116 J0120 K0003 M0001 N0001 P0020 P0095	
1435	Spædbørnsmad, tilskudsblanding, pulver	Infant formula, supplement mix, powder, not reconstituted	A0309 A0464 A0638 A0723 A0736 A0776 A0873 B1201 C0113 E0106 F0014 G0001 H0138 H0159 H0163 H0263 H0297 J0120 J0144 K0003 M0001 N0001 P0020	
1436	Spædbørnsmad, grød uden tilsat jern, pulver	Babyfood, cereal, powder, not reconstituted	A0125 A0457 A0631 A0662 A0696 A0729 A0873 B1324 C0155 E0144 F0014 G0001 H0138 J0116 J0120 K0003 M0001 N0001 P0020	
1437	Spædbørnsmad, tilskudsblanding, drikkeklar	Infant formula, supplement mix, prepared from powder	A0309 A0464 A0638 A0723 A0736 A0776 A0873 B1201 C0113 E0123 F0014 G0001 H0159 H0163 H0263 H0297 J0120 K0003 M0001 N0001 P0020	
1438	Spædbørnsmad, frugtmos, konserves	Babyfoods, fruit, canned	A0143 A0455 A0629 A0663 A0723 A0732 A0873 B1140 C0165 E0144 F0014 G0001 H0001 J0110 K0003 M0194 N0001 P0020	
1439	Spædbørnsmad, middagsret med kød, konserves	Babyfood, dinner with meat, canned	A0150 A0464 A0638 A0667 A0723 A0736 A0873 B1134 C0103 E0144 F0014 G0001 H0001 J0110 K0003 M0194 N0001 P0020	
1440	Spædbørnsmad, middagsret med fjerkræ, konserves	Babyfood, dinner with poultry, canned	A0273 A0464 A0638 A0667 A0723 A0736 A0799 B1563 C0103 E0144 F0014 G0001 H0001 J0110 K0003 M0194 N0001 P0020	
1441	Spædbørnsmad, grøntsagsmos, konserves	Babyfood, vegetables, canned	A0152 A0464 A0638 A0663 A0723 A0736 A0827 B1579 C0174 E0144 F0014 G0001 H0001 J0110 K0003 M0194 N0001 P0020	
1442	Spædbørnsmad, grød uden tilsat jern, konserves	Babyfood, cereal, canned	A0125 A0457 A0631 A0662 A0696 A0729 A0873 B1324 C0155 E0144 F0014 G0001 H0001 J0110 K0003 M0194 N0001 P0020	
1443	Spædbørnsmad, frugtmos med yoghurt, konserves	Babyfood, fruit with yogurt, canned	A0143 A0455 A0629 A0663 A0723 A0732 A0873 B1140 C0165 E0144 F0014 G0001 H0242 J0110 K0003 M0194 N0001 P0020	
1448	Skinke, kogt, skiveskåret	Pork, ham, boiled, sliced	A0150 A0459 A0633 A0714 A0726 A0737 A0794 B1136 C0268 E0137 F0014 G0016 H0173 J0108 J0131 J0135 K0003 M0001 N0001 P0024 Z0024	
1449	Kylling, bryst (filet), kogt, pålæg	Chicken, breast, boiled, sliced	A0273 A0459 A0633 A0666 A0715 A0726 A0795 B1457 C0267 E0150 F0022 G0014 H0001 J0131 K0003 M0001 N0001 P0024 Z0158	
1450	Roastbeef	Roastbeef, sliced	A0150 A0459 A0633 A0714 A0726 A0737 A0794 B1161 C0268 E0150 F0022 G0003 H0003 J0131 K0001 M0001 N0001 P0024 Z0027	
1451	Kalkun, bryst (filet), kogt/røget, pålæg	Turkey, breast, boiled/smoked, sliced	A0273 A0459 A0633 A0666 A0715 A0726 A0795 B1236 C0268 E0147 F0014 G0001 H0172 J0103 J0106 J0131 J0135 K0003 M0001 N0001 P0024 Z0158	
1452	Kyllingepølse, pålæg	Chicken, sausage	A0131 A0459 A0633 A0667 A0715 A0726 A0798 B1457 C0175 E0147 F0022 G0003 H0173 J0120 J0131 K0003 M0001 N0001 P0024	
1453	Leverpostej, fedtreduceret	Pork, liver paste, danish, low fat	A0150 A0459 A0633 A0667 A0714 A0726 A0798 B1136 C0176 E0119 F0014 G0021 H0151 H0173 H0180 H0186 J0131 K0003 M0160 N0004 P0024 P0040	
1454	Paté, pålæg	Pate, liver	A0150 A0459 A0633 A0667 A0714 A0726 A0798 B1136 C0176 E0119 F0014 G0021 H0151 H0173 H0180 J0131 K0003 M0160 N0004 P0024	
1455	Pumpernickel	Rye bread, dark, pumpernickel	A0191 A0458 A0632 A0662 A0695 A0729 A0818 B1313 C0208 E0147 F0014 G0005 H0148 H0173 J0001 K0003 M0001 N0001 P0024	
1456	Hvedebrød, fint, store	White bread, large	A0191 A0458 A0632 A0662 A0695 A0729 A0818 B1312 C0208 E0147 F0014 G0005 H0148 H0256 H0367 J0001 K0003 M0001 N0001 P0024	
1457	Hvedebrød, bolle, grov, industrifremstillet	Rolls, wheat with rye, industrial produced	A0191 A0458 A0632 A0662 A0695 A0729 A0818 B1312 C0208 E0147 F0014 G0005 H0148 H0256 H0367 J0001 K0003 M0001 N0001 P0024	
1458	Hvedebrød, bolle, grov, med fedtrige frø, industrifremstillet	Rolls, wheat with rye, high fat seeds, industrial produced	A0191 A0458 A0632 A0662 A0695 A0729 A0818 B1312 C0208 E0147 F0014 G0005 H0148 H0256 H0367 J0001 K0003 M0001 N0001 P0024	
1463	Hvedebrød, store, med fedtrige frø	Bread, wheat and other, high fat seeds	A0191 A0458 A0632 A0662 A0695 A0729 A0818 B1312 C0208 E0147 F0014 G0005 H0148 H0256 H0367 J0001 K0003 M0001 N0001 P0024	
1464	Hvedebrød, store, italiensk	Bread, italien type	A0178 A0458 A0632 A0662 A0695 A0729 A0818 B1312 C0208 E0147 F0014 G0005 H0148 H0256 H0367 J0001 K0003 M0001 N0001 P0024	
1465	Hvedebrød, toastbrød, fint, industrifremstillet	Whitebread, for toasting, industrial produced	A0191 A0458 A0632 A0662 A0695 A0729 A0818 B1312 C0208 E0147 F0014 G0005 H0148 H0256 H0367 J0001 K0003 M0001 N0001 P0024	
1466	Hvedebrød, toastbrød, groft, industrifremstillet	Bread, wheat with rye, for toasting, industrial produced	A0191 A0458 A0632 A0662 A0695 A0729 A0818 B1312 C0208 E0147 F0014 G0005 H0148 H0256 H0367 J0001 K0003 M0001 N0001 P0024	
1467	Hvedebrød, sandwich/toastbrød med fedtrige frø, industrifremstillet	Bread, wheat with rye, sandwich/toast type, high fat seeds, industrial	A0191 A0458 A0632 A0662 A0695 A0729 A0818 B1312 C0208 E0147 F0014 G0005 H0148 H0256 H0367 J0001 K0003 M0001 N0001 P0024	
1468	Flute, med fedtrige frø, industrifremstillet	Baguette, wheat with rye, high fat seeds, industrial product	A0178 A0458 A0632 A0662 A0691 A0729 A0818 B1312 C0208 E0125 F0014 G0005 H0148 H0173 H0256 H0753 J0003 K0003 M0001 N0001 P0024	
1469	Hvedebrød, bolle, fin, industrifremstillet	Rolls, white, industrial produced	A0191 A0458 A0632 A0662 A0695 A0729 A0818 B1312 C0208 E0147 F0014 G0005 H0148 H0256 H0367 J0001 K0003 M0001 N0001 P0024	
1470	Hvedebrød, bolle, italiensk, industrifremstillet	Rolls, italien type, industrial produced	A0191 A0458 A0632 A0662 A0695 A0729 A0818 B1312 C0208 E0147 F0014 G0005 H0148 H0256 H0367 J0001 K0003 M0001 N0001 P0024	
1471	Vindruer, grønne (hvide), rå	Grape, green, raw	A0143 A0455 A0629 A0671 A0707 A0732 A0833 B1329 C0140 E0150 F0003 G0003 H0003 J0131 K0003 M0001 N0001 P0024	
1473	Letmælk, økologisk	Milk, partly skimmed, 1.5 % fat, organic	A0148 A0452 A0626 A0719 A0724 A0740 A0780 B1201 C0235 E0130 F0018 G0003 H0247 J0131 J0135 K0003 M0001 N0001 P0024 P0128	
1474	Skummetmælk, økologisk	Milk, skimmed, organic	A0148 A0452 A0626 A0719 A0724 A0740 A0780 B1201 C0235 E0130 F0018 G0003 H0248 J0131 J0135 K0003 M0001 N0001 P0024 P0128	
1475	Koriander, blade, friske	Coriander, leaves, raw	A0113 A0463 A0637 A0653 A0705 A0731 A0857 B1381 C0200 E0150 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1477	Gulål, rå	Eel, raw	A0267 A0460 A0634 A0717 A0727 A0746 B2706 C0265 E0150 F0003 G0003 H0001 J0131 K0003 M0001 N0001 P0024	
1479	Bladselleri, danske, rå	Celery, Danish, raw	A0152 A0455 A0629 A0682 A0705 A0731 B1282 C0144 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024	
1480	Bladselleri, importeret, rå	Celery, imported, raw	A0152 A0455 A0629 A0682 A0705 A0731 B1282 C0144 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024	
1481	Broccoli, dansk, rå	Broccoli, Danish, raw	A0152 A0455 A0629 A0650 A0705 A0731 B1443 C0237 E0150 F0003 G0003 H0003 J0131 K0003 M0001 N0001 P0024	
1482	Broccoli, importeret, rå		A0152 A0455 A0629 A0650 A0705 A0731 B1443 C0237 E0150 F0003 G0003 H0003 J0131 K0003 M0001 N0001 P0024	
1483	Salat, hovedsalat, dansk, rå	Butterhead lettuce (US), cabbage lettuce (UK), raw	A0152 A0455 A0629 A0650 A0705 A0731 B2084 C0151 E0150 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1484	Salat, hovedsalat, importeret, rå	Butterhead lettuce (US), cabbage lettuce (UK), imported, raw	A0152 A0455 A0629 A0650 A0705 A0731 B2084 C0151 E0150 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024	
1485	Salat, Iceberg, dansk, rå	Lettuce, Iceberg (incl. crisphead types). Danish, raw	A0152 A0455 A0629 A0650 A0705 A0731 B2083 C0200 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024	
